Host_name;Host_year;Season;Host_country;Host_continent;Discipline;Event;Event_type;Athlete_full_name;Athlete_country;Medal_type
melbourne;1956;Summer;australia;oceania;Shooting;25m rapid fire pistol 60 shots men;Athlete;Yevgeni CHERKASOV;Soviet Union;SILVER
melbourne;1956;Summer;australia;oceania;Shooting;50m rifle 3 positions 3x40 shots men;Athlete;Anatoli BOGDANOV;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Shooting;50m pistol 60 shots men;Athlete;Makhmud UMAROV;Soviet Union;SILVER
melbourne;1956;Summer;australia;oceania;Shooting;50m rifle prone 60 shots men;Athlete;Vasily BORISOV;Soviet Union;SILVER
melbourne;1956;Summer;australia;oceania;Shooting;100m running deer singledouble shots men;Athlete;Vitali ROMANENKO;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Shooting;100m running deer singledouble shots men;Athlete;Vladimir SEVRYUGIN;Soviet Union;BRONZE
melbourne;1956;Summer;australia;oceania;Fencing;sabre individual men;Athlete;Lev KUZNETSOV;Soviet Union;BRONZE
melbourne;1956;Summer;australia;oceania;Canoe Marathon;C-1 10000m men;Athlete;Gennady BUKHARIN;Soviet Union;BRONZE
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;parallel bars men;Athlete;Viktor Ivanovich CHUKARIN;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;vault men;Athlete;Valentin MURATOV;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;vault men;Athlete;Yuri TITOV;Soviet Union;BRONZE
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;floor exercises women;Athlete;Larisa LATYNINA;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;pommel horse men;Athlete;Boris SHAKHLIN;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;pommel horse men;Athlete;Viktor Ivanovich CHUKARIN;Soviet Union;BRONZE
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;floor exercises men;Athlete;Valentin MURATOV;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;floor exercises men;Athlete;Viktor Ivanovich CHUKARIN;Soviet Union;SILVER
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;vault women;Athlete;Larisa LATYNINA;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;vault women;Athlete;Tamara MANINA;Soviet Union;SILVER
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;balance beam women;Athlete;Tamara MANINA;Soviet Union;SILVER
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;uneven bars women;Athlete;Larisa LATYNINA;Soviet Union;SILVER
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;uneven bars women;Athlete;Sofiya MURATOVA;Soviet Union;BRONZE
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;rings men;Athlete;Albert AZARYAN;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;rings men;Athlete;Valentin MURATOV;Soviet Union;SILVER
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;individual all-round men;Athlete;Viktor Ivanovich CHUKARIN;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;individual all-round men;Athlete;Yuri TITOV;Soviet Union;BRONZE
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;individual all-round women;Athlete;Larisa LATYNINA;Soviet Union;GOLD
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;individual all-round women;Athlete;Sofiya MURATOVA;Soviet Union;BRONZE
melbourne;1956;Summer;australia;oceania;Gymnastics Artistic;horizontal bar men;Athlete;Yuri TITOV;Soviet Union;SILVER
cortina-d-ampezzo;1956;Winter;italy;europe;Cross Country Skiing;15km men;Athlete;Pavel KOLCHIN;Soviet Union;BRONZE
cortina-d-ampezzo;1956;Winter;italy;europe;Cross Country Skiing;10km women;Athlete;Lyubov BARANOVA;Soviet Union;GOLD
cortina-d-ampezzo;1956;Winter;italy;europe;Cross Country Skiing;10km women;Athlete;Radya YEROSHINA;Soviet Union;SILVER
cortina-d-ampezzo;1956;Winter;italy;europe;Cross Country Skiing;30km mass start men;Athlete;Pavel KOLCHIN;Soviet Union;BRONZE
cortina-d-ampezzo;1956;Winter;italy;europe;Cross Country Skiing;50km men;Athlete;Fyodor TERENTYEV;Soviet Union;BRONZE
cortina-d-ampezzo;1956;Winter;italy;europe;Alpine Skiing;slalom women;Athlete;Yevgeniya SIDOROVA;Soviet Union;BRONZE
cortina-d-ampezzo;1956;Winter;italy;europe;Speed skating;5000m men;Athlete;Boris SHILKOV;Soviet Union;GOLD
cortina-d-ampezzo;1956;Winter;italy;europe;Speed skating;5000m men;Athlete;Oleg GONCHARENKO;Soviet Union;BRONZE
cortina-d-ampezzo;1956;Winter;italy;europe;Speed skating;500m men;Athlete;Yevgeny GRISHIN;Soviet Union;GOLD
cortina-d-ampezzo;1956;Winter;italy;europe;Speed skating;500m men;Athlete;Rafael GRACH;Soviet Union;SILVER
cortina-d-ampezzo;1956;Winter;italy;europe;Speed skating;10000m men;Athlete;Oleg GONCHARENKO;Soviet Union;BRONZE
cortina-d-ampezzo;1956;Winter;italy;europe;Speed skating;1500m men;Athlete;Yevgeny GRISHIN;Soviet Union;GOLD
cortina-d-ampezzo;1956;Winter;italy;europe;Speed skating;1500m men;Athlete;Yury MIKHAILOV;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Athletics;triple jump men;Athlete;Leonid SHCHERBAKOV;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Athletics;200m women;Athlete;Nadezhda KHNYKINA-DVALISHVILI;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Athletics;high jump women;Athlete;Aleksandra CHUDINA;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Athletics;javelin throw women;Athlete;Aleksandra CHUDINA;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Athletics;javelin throw women;Athlete;Elena GORCHAKOVA;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Athletics;long jump women;Athlete;Aleksandra CHUDINA;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Athletics;400m hurdles men;Athlete;Yury Lituyev;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Athletics;10000m men;Athlete;Aleksandr ANUFRIYEV;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Athletics;3000m steeplechase men;Athlete;Vladimir KAZANTSEV;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Athletics;shot put women;Athlete;Galina ZYBINA;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Athletics;shot put women;Athlete;Klavdiya Tochonova;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Athletics;10000m walk men;Athlete;Bruno JUNK;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Athletics;discus throw women;Athlete;Nina ROMASHKOVA-PONOMAREVA;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Athletics;discus throw women;Athlete;Yelizaveta Bagryantseva;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Athletics;discus throw women;Athlete;Nina DUMBADZE;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Athletics;80m hurdles women;Athlete;Mariya GOLUBNICHAYA;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Wrestling;Light-Heavyweight, Greco-Roman (≤87 kilograms) Men;Athlete;Shalva CHIKHLADZE;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Wrestling;Heavyweight, Freestyle (>87 kilograms) Men;Athlete;Arsen MEKOKISHVILI;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Wrestling;Middleweight, Freestyle (≤79 kilograms) Men;Athlete;Davit Tsimak'uridze;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Wrestling;Lightweight, Greco-Roman (≤67 kilograms) Men;Athlete;Chasame SAFIN;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Wrestling;Featherweight, Greco-Roman (≤62 kilograms) Men;Athlete;Yakov PUNKIN;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Wrestling;Middleweight, Greco-Roman (≤79 kilograms) Men;Athlete;Nikolai BELOV;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Wrestling;Bantamweight, Freestyle (≤57 kilograms) Men;Athlete;Rəşid Məmmədbəyov;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Wrestling;Heavyweight, Greco-Roman (>87 kilograms) Men;Athlete;Johannes KOTKAS;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Wrestling;Bantamweight, Greco-Roman (≤57 kilograms) Men;Athlete;Artem TERYAN;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Wrestling;Flyweight, Greco-Roman (≤52 kilograms) Men;Athlete;Boris GUREVICH;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Weightlifting;-56kg (bantamweight) men;Athlete;Ivan UDODOV;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Weightlifting;825  90kg total middleheavyweight men;Athlete;Grigori NOVAK;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Weightlifting;75-82.5kg total lightheavyweight men;Athlete;Trofim LOMAKIN;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Weightlifting;75-82.5kg total lightheavyweight men;Athlete;Arkady Vorobyov;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Weightlifting;60 - 67.5kg (lightweight) men;Athlete;Yevgeni LOPATIN;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Weightlifting;56 - 60kg (featherweight) men;Athlete;Rapael Chimishk'iani;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Weightlifting;56 - 60kg (featherweight) men;Athlete;Nikolai SAKSONOV;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Rowing;single sculls 1x men;Athlete;Yuri TYUKALOV;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Boxing;67  71kg lightmiddleweight men;Athlete;Boris TISHIN;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Boxing;60 - 63.5kg (light-welterweight) men;Athlete;Viktor MEDNOV;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Boxing;51kg flyweight men;Athlete;Anatoli BULAKOV;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Boxing;63.5-67kg welterweight men;Athlete;Sergei SHCHERBAKOV;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Boxing;75-81kg lightheavyweight men;Athlete;Anatoly Perov;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Boxing;51-54kg bantamweight men;Athlete;Gennady Garbuzov;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Shooting;50m rifle prone 60 shots men;Athlete;Boris ANDREEV;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Shooting;50m rifle 3 positions 3x40 shots men;Athlete;Boris ANDREEV;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Shooting;300m free rifle 3 positions 3 men;Athlete;Anatoli BOGDANOV;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Shooting;300m free rifle 3 positions 3 men;Athlete;Lev Vaynshteyn;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Canoe Sprint;K1 500m kayak single women;Athlete;Nina SAVINA;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;floor exercises women;Athlete;Mariya GOROKHOVSKAYA;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;pommel horse men;Athlete;Viktor Ivanovich CHUKARIN;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;pommel horse men;Athlete;Hrant Shahinyan;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;pommel horse men;Athlete;Yevgeni KOROLKOV;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;rings men;Athlete;Hrant Shahinyan;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;rings men;Athlete;Viktor Ivanovich CHUKARIN;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;rings men;Athlete;Dmitri LEONKIN;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;individual all-round women;Athlete;Mariya GOROKHOVSKAYA;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;individual all-round women;Athlete;Nina BOCHAROVA;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;balance beam women;Athlete;Nina BOCHAROVA;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;balance beam women;Athlete;Mariya GOROKHOVSKAYA;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;vault men;Athlete;Viktor Ivanovich CHUKARIN;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;vault women;Athlete;Ekaterina KALINCHUK;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;vault women;Athlete;Mariya GOROKHOVSKAYA;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;vault women;Athlete;Galina MINAICHEVA;Soviet Union;BRONZE
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;individual all-round men;Athlete;Viktor Ivanovich CHUKARIN;Soviet Union;GOLD
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;individual all-round men;Athlete;Hrant Shahinyan;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;uneven bars women;Athlete;Mariya GOROKHOVSKAYA;Soviet Union;SILVER
helsinki;1952;Summer;finland;europe;Gymnastics Artistic;parallel bars men;Athlete;Viktor Ivanovich CHUKARIN;Soviet Union;SILVER
tokyo;2020;Summer;japan;asia;Weightlifting;Women's 59kg;Athlete;Polina GURYEVA;Turkmenistan;SILVER
barcelona;1992;Summer;spain;europe;Wrestling;Super-Heavyweight, Freestyle (≤130 kilograms) Men;Athlete;Davit Gobejishvili;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Wrestling;Light-Heavyweight, Greco-Roman (≤90 kilograms) Men;Athlete;Gogi KOGUASHVILI;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Wrestling;Light-Flyweight, Freestyle (≤48 kilograms) Men;Athlete;Vougar ORUDZHOV;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Wrestling;Flyweight, Greco-Roman (≤52 kilograms) Men;Athlete;Alfred TER-MKRTCHYAN;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Wrestling;Bantamweight, Freestyle (≤57 kilograms) Men;Athlete;Serguei SMAL;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Wrestling;Light-Heavyweight, Freestyle (≤90 kilograms) Men;Athlete;Makharbek KHADARTSEV;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Wrestling;Welterweight, Greco-Roman (≤74 kilograms) Men;Athlete;Mnatsakan ISKANDARIAN;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Wrestling;Featherweight, Greco-Roman (≤62 kilograms) Men;Athlete;Sergey Martynov;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Wrestling;Middleweight, Freestyle (≤82 kilograms) Men;Athlete;Elmadi JABRAILOV;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Wrestling;Heavyweight, Greco-Roman (≤100 kilograms) Men;Athlete;Sergey DEMYASHKEVICH;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Wrestling;Middleweight, Greco-Roman (≤82 kilograms) Men;Athlete;Daulet TURLYKHANOV;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Wrestling;Light-Flyweight, Greco-Roman (≤48 kilograms) Men;Athlete;Oleg KOUTCHERENKO;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Wrestling;Super-Heavyweight, Greco-Roman (≤130 kilograms) Men;Athlete;Aleksandr KARELIN;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Wrestling;Lightweight, Greco-Roman (≤68 kilograms) Men;Athlete;Islam DUGUCHIYEV;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Wrestling;Lightweight, Freestyle (≤68 kilograms) Men;Athlete;Arsen FADZAEV;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Wrestling;Heavyweight, Freestyle (≤100 kilograms) Men;Athlete;Leri Khabelovi;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Archery;Individual Competition women;Athlete;Natalia VALEEVA;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Canoe Sprint;C1 500m canoe single men;Athlete;Michal SLIWINSKI;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;hammer throw men;Athlete;Andrey ABDUVALIEV;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Athletics;hammer throw men;Athlete;Igor ASTAPKOVICH;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;hammer throw men;Athlete;Igor NIKOULINE;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Athletics;shot put men;Athlete;Viatcheslav LYKHO;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Athletics;marathon women;Athlete;Valentina YEGOROVA;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Athletics;long jump women;Athlete;Inessa KRAVETS;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;heptathlon women;Athlete;Irina BELOVA;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;400m women;Athlete;Olha Bryzhina;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;shot put women;Athlete;Svetlana KRIVELYOVA;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Athletics;800m women;Athlete;Lilia NURUTDINOVA;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;1500m women;Athlete;Lyudmila ROGACHOVA;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;10000m walk women;Athlete;Yelena NIKOLAYEVA;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;100m women;Athlete;Irina PRIVALOVA;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Athletics;50km walk men;Athlete;Andrey PERLOV;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Athletics;pole vault men;Athlete;Maksim TARASOV;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Athletics;pole vault men;Athlete;Igor TRANDENKOV;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;javelin throw women;Athlete;Natalia SHIKOLENKO;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Athletics;3000m women;Athlete;Elena ROMANOVA;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Athletics;3000m women;Athlete;Tetiana Samolenko-Dorovskykh;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Weightlifting;60-67.5kg lightweight men;Athlete;Israel MILITOSIAN;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Weightlifting;82.5 - 90kg (middle-heavyweight) men;Athlete;Akakios KAKIASVILIS;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Weightlifting;82.5 - 90kg (middle-heavyweight) men;Athlete;Serguei SYRTSOV;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Weightlifting;90  100kg firstheavyweight men;Athlete;Viktor Tregubov;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Weightlifting;90  100kg firstheavyweight men;Athlete;Timour TAIMAZOV;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Weightlifting;110kg super heavyweight men;Athlete;Alexandre KURLOVICH;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Weightlifting;110kg super heavyweight men;Athlete;Leonid TARANENKO;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Weightlifting;67.5-75kg middleweight men;Athlete;Tudor Casapu;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Weightlifting;100  110kg heavyweight men;Athlete;Artur Akoyev;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Gymnastics Rhythmic;individual all-round women;Athlete;Oleksandra Tymoshenko;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Gymnastics Rhythmic;individual all-round women;Athlete;Oksana SKALDINA;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Diving;3m springboard men;Athlete;Dmitry SAUTIN;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Diving;10m platform women;Athlete;Elena MIROSHINA;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Diving;3m springboard women;Athlete;Irina LASHKO;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;balance beam women;Athlete;Tetiana Lysenko;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;floor exercises men;Athlete;Hryhoriy Misiutin;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;floor exercises women;Athlete;Tetiana Hutsu;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;rings men;Athlete;Vitaly SCHERBO;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;uneven bars women;Athlete;Tetiana Hutsu;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;vault men;Athlete;Vitaly SCHERBO;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;vault men;Athlete;Hryhoriy Misiutin;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;horizontal bar men;Athlete;Hryhoriy Misiutin;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;individual all-round men;Athlete;Vitaly SCHERBO;Unified Team;GOLD
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;individual all-round men;Athlete;Hryhoriy Misiutin;Unified Team;SILVER
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;individual all-round men;Athlete;Valeri BELENKI;Unified Team;BRONZE
barcelona;1992;Summer;spain;europe;Gymnastics Artistic;vault women;Athlete;Tetiana Lysenko;Unified Team;BRONZE
